HBD,SMILES
2.0,O=C(NC(=S)Nc1ccc(OC(F)F)cc1)c1ccc(Br)cc1
3.0,COc1ccc(C(=O)NNc2cccc(CNC(=O)c3ccccc3)c2)cc1
2.0,CCCc1onc2c1[S-]C(SCC(=O)/C=C/NC(N)=S)=N2
2.0,O=C(CSCc1ccccc1)NC(=S)Nc1cc(Cl)ccc1Cl
2.0,CCC(=O)Nc1ccc(OCC(=O)NC(=O)c2ccccc2C)cc1
1.0,O=C(CO/N=C/c1ccc([N+](=O)[O-])cc1)Nc1cccc(F)c1
2.0,O=C(C[NH2+]S(=O)(=O)c1ccc(Br)cc1)N/C=C/c1ccccc1
2.0,Nc1nc(-c2ccc(C(=O)Nc3ccc(F)cc3F)cc2)ns1
2.0,COc1cc(NCC(=O)Nc2ccc(Cl)c(Cl)c2)cc2c1OCO2
1.0,O=C(CCc1ccc(Br)cc1)Nc1ccc([N+](=O)[O-])cc1
2.0,Cc1ccccc1NC(=O)c1ccc(NC(=O)c2ccccc2F)cc1
2.0,S=C(NCCCN1CCCCC1)Nc1ccc(Cl)cc1
2.0,O=C(CSc1nnc(-c2ccc[nH]2)o1)N/N=C/c1ccc(F)cc1
2.0,COc1ccc(CC(=O)Nc2ccccc2C(=O)O)cc1Br
2.0,COc1ccc(NC(=[SH+])Nc2ccc(OC)c(-c3ccccc3)c2)cc1
3.0,COc1ccc(CNCCc2cccc(O)c2)cc1O
2.0,CC(=O)c1ccc(NC(=O)CCC(=O)Nc2c(C)cccc2C)cc1
2.0,O=[N+]([O-])c1ccc(NCCCc2ccccc2)c(O)c1
2.0,O=C(NC(=[SH+])Nc1ccc(-c2nc([N+](=O)[O-])no2)cc1)c1ccc(Br)cc1
2.0,Cc1ccc(C(=O)NC(=S)N/N=C/c2ccc(Br)cc2)c(C)c1
3.0,O=C(CNC(=S)Nc1ccc(Cl)cc1)[NH2+]c1ccc(Br)cc1
2.0,Fc1cccc(NC(=S)N/N=C/c2ccccc2)c1
2.0,CCN(CC)S(=O)(=O)c1ccc(NC(=O)C(=O)Nc2ccccc2F)cc1
2.0,Fc1ccc(CNCc2ncn[nH]2)cc1
2.0,O=C(COc1cc(Br)ccc1Br)NCC(=O)Nc1ccccc1
2.0,Cc1ccc(NCNc2cccc(I)c2)cc1
1.0,COc1ccc(/C=N/Nc2nc(-c3ccc(C)cc3)cs2)cc1OC
1.0,CCCCCCCCCO
2.0,O=C(COC(=O)Nc1ccc(F)cc1Cl)Nc1ccccc1F
2.0,COc1cc(/C=N/c2ccc(S(=O)(=O)NCN)cc2)ccc1Cl
2.0,Cc1cc(Cl)cc(C(=O)NCC(=O)OCC(=O)Nc2ccc(C(C)C)cc2)c1
2.0,COc1ccc(C(=O)NCC(=O)NC(C)C)cc1
2.0,COc1ccc(NC(=O)CCCC(=O)Nc2cccc(Cl)c2)cc1
1.0,O=C(COC(=O)C1COc2cc(Br)ccc2O1)Nc1cccc(C(=O)[O-])c1
2.0,CC(=O)c1ccc(NC(=O)CCNCc2ccc(Br)cc2)cc1
2.0,COc1ccc(NC(=O)CN/N=C/c2ccccc2)cc1
3.0,CCc1cccc(NC(=[SH+])Nc2nc(C(=O)O)cs2)c1
2.0,O=C(Cc1ccccc1)NCC(=O)Nc1ccc(I)cc1
2.0,Cc1ccc(NC(=O)CNC(=O)COc2cccc3c(Cl)cccc23)cc1
2.0,COC(=O)c1ccc(-c2nnc(CNC(=O)NCCc3ccccc3)o2)cc1
3.0,CCCOc1ccc(NC(=O)C(=O)NNC(=O)c2ccc(OC)cc2)cc1
2.0,Cc1ccc(NC(=O)CSc2nc3ccc(Br)cc3cc2O)c(C)c1
3.0,CC(NC(=O)c1ccccc1)C(=O)NNC(=O)c1ccc2c(c1)Oc1ccccc1O2
2.0,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc([N+](=O)[O-])c(O)c1
1.0,Cc1ccccc1OCC(=O)C/C(=C/c1ccc(Cl)cc1)C(=O)O
2.0,O=C(Cc1nc2scnc2c(=O)[nH]1)NCCCc1ccccc1
2.0,Cc1ccccc1NC(=O)N/N=C/c1cc2ccccc2o1
2.0,O=C(N/N=C/c1ccc(Br)cc1O)c1ccc(Cl)c(Cl)c1
1.0,CCc1nnn(CC(=O)NCCCc2ccccc2)n1
2.0,CCc1ccccc1NC(=O)c1cc(-c2ccccc2)[nH]n1
2.0,CN(CCNC(=S)Nc1ccccc1F)CCc1cccc(Br)c1
2.0,COc1c(/C=N/NC2=CC(c3ccc(Cl)cc3)C(=O)NC2=O)ccc2c1OCO2
2.0,Fc1ccc(CCNC(=S)Nc2ccc3c(c2)OCO3)cc1
2.0,CC(=O)/N=C(\O)CNc1ccccn1
1.0,O=C(N/N=C/C1=COc2ccccc2O1)c1ccc(Br)s1
2.0,CCc1ccc(NC(=O)c2csc(NC(=O)c3ccc(Br)cc3)n2)cc1
1.0,O=C(COc1cccc(Cl)c1)[NH+]/N=C/c1ccc(Br)cc1
2.0,Cc1ccc(C(=O)CCC(=O)NCC(=O)Nc2cc(Cl)ccc2Cl)cc1
2.0,Cc1ccccc1OCC(=O)NNCc1ccco1
3.0,Cc1cc(O)cc(NC(=O)COC(=O)CNC(=O)c2ccc(C)cc2C)c1
2.0,COc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(C)c(Br)c3)cc2)cc1
2.0,COc1ccc(/C=N/NC(=O)/C=C/c2ccccc2C(=O)O)cc1
2.0,O=C(COc1ccc(C(=O)O)cc1)Nc1cccc(Cl)c1
3.0,Cc1ccc(F)c(NC(=O)C(=O)Nc2nc3ccccc3[nH]2)c1
2.0,O=C(NC(=S)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1Cl
2.0,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1O
1.0,O=Cc1ccc(OCC(=O)N/N=C/c2ccc(Cl)cc2Cl)cc1
2.0,O=C(Nc1ccc(C(=O)Nc2ccccc2Cl)cc1)c1ccc(F)cc1
2.0,O=C(CSc1nncs1)NC(=S)Nc1ncsn1
2.0,O=C(/C=N/NC(=O)Nc1ccccc1Cl)Cc1ccccc1Br
3.0,CNS(=O)(=O)c1ccc(NC(=O)C(=O)Nc2ccc(OC)cc2C)cc1
3.0,OCC(CO)NCc1ccc(Cl)cc1Cl
1.0,O=C(CNC(=O)c1ccc(Br)cc1)CN1CC=C(c2ccco2)CC1
3.0,COc1ccc(CC(=O)N/N=C/c2ccccc2O)cc1O
1.0,Cc1cccc(NC(=O)COC(=O)CCc2ccc(C#N)cc2)c1
1.0,O=C(COc1ccc(C(=O)c2ccco2)cc1)Nc1cccc(Cl)c1
2.0,COc1ccc(CCNC(=S)NCc2ccc([N+](=O)[O-])cc2)cc1
3.0,CCCCNC(=S)NNCc1ccc(OC)c(Br)c1
2.0,O=C(Cc1ccccc1F)NCC(=O)Nc1ccc(Cl)cc1Cl
2.0,COc1ccc(/C=N/NC(=S)Nc2cc(=O)oc3ccccc23)cc1
2.0,O=C(CCC(=O)Nc1ccccc1F)N/N=C/c1ccc(C(F)(F)F)cc1
2.0,O=C(NC1=NN=C(Nc2ccccc2Br)[S-]1)c1ccccc1Cl
2.0,O=C(Nc1ccc(-c2ccccc2Cl)cc1)c1ccccc1O
3.0,O=C(NC(=S)NN/N=C/c1ccccc1)c1ccc(Cl)c(Cl)c1
2.0,CC(=O)Nc1ccc(C(=O)O[C@@H](C)C(=O)NC(=O)/C=C/c2ccccc2)cc1
2.0,O=C(C[S-]c1nc2ccccc2[nH]1)Nc1nccs1
2.0,COc1ccc(NC(=O)CCNC(=O)/C=C/c2ccccc2Br)cc1
2.0,CCc1ccccc1NC(=O)COC(=O)CNC(=O)c1ccc(C#N)cc1
1.0,O=C(N/N=C/c1ccc2c(c1)OCO2)c1ccc([N+](=O)[O-])c(Cl)c1
2.0,O=C(/C=C/c1ccc2[nH]cnc2c1)N/N=C/c1ccccc1
2.0,C[C@H](OC(=O)Nc1cccc2ccccc12)C(=O)Nc1ccc2c(c1)OCO2
2.0,COc1ccc(NC(=[SH+])N2CCN(c3ccccc3C)CC2O)cc1
1.0,CC(=O)c1ccc(NC(=O)CO/N=C/c2ccc(Br)cc2)cc1
2.0,O=C(O)CCCCC(=O)Nc1ccc(I)cc1
2.0,COc1ccc(/C=N/NC(=O)CNc2ccc(F)cc2)cc1
2.0,COc1ccc(NC(=O)CCC(=O)Nc2ccc3cc(Cl)ccc3c2)cc1
2.0,Cc1ccc([NH2+]CC(=O)Nc2ccccc2)cc1
1.0,C/N=C(\c1ccc(NC(=O)CC(=O)c2ccc(F)cc2)cc1)c1ccco1
3.0,COc1ccc(C(=O)NNC(=O)CCC[NH+](C)C)cc1
2.0,COc1ccc(NC(=O)C(=O)Nc2ccc(Br)cc2Cl)cc1
3.0,NC(=S)Nc1ccc2cc(O)ccc2c1
2.0,Cc1ccc2cc(C(=O)ONC(=O)NCc3ccccc3)c(=O)oc2c1
2.0,COc1ccc(/C=N/NC(=O)c2ccc(OC)c(O)c2)c(OC)c1
3.0,CC(NC(=O)CCC(=O)NNC(=O)c1ccc(Br)cc1)c1ccccc1
1.0,O=C[N+](=O)c1ccc(C(=O)Nc2cc(Cl)cc(C(F)(F)F)c2)cc1
2.0,CC(C)c1ccc(/C=N/NC(=O)CNc2ccccc2[N+](=O)[O-])cc1
2.0,Cc1ccc(OCC2CNC(=O)CN2)cc1
1.0,COc1ccc(/C=C/C(=O)N/N=C/c2cccs2)cc1
2.0,[S-]=C(NCCC1=C[S-]C=C1)NCc1ccc(Cl)cc1
2.0,Cc1cccc(/C=N/NC(=S)N/N=C/c2ccc(Cl)cc2Cl)c1Cl
2.0,Cc1ccc2cc(OCC(=O)NNC(=O)COc3ccc(F)cc3)ccc2c1
3.0,O=C(NNC(=S)Nc1ccccc1Br)c1nc2ccccc2o1
2.0,COc1ccc(/C=N/NC(=O)Cc2nc(NCc3ccccc3)no2)cc1
2.0,CCCOCCNCC(=O)O
2.0,COc1ccc(NC(=S)NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1OC
2.0,Cc1ccc(NC(=O)CCNC(=O)c2ccc3ccccc3c2)cc1
2.0,CCOc1ccc(OCC(=O)NC(=[SH+])Nc2ccc(C)cc2C)cc1Br
2.0,Cc1ccc(C(=O)NC(=S)Nc2ccc(OC(F)F)cc2)cc1
2.0,OCNCCc1ccc(Cl)cc1
2.0,CCCC(=O)Nc1ccc(-c2cc(-c3cccs3)[nH]n2)cc1
2.0,O=Cc1ccc(NCC(=O)Nc2ccccc2)cc1
1.0,COC(=O)/C(=C\c1ccccc1)C(=O)NS(=O)(=O)c1ccc(Cl)cc1
2.0,COc1ccc(-c2csc(NC(=S)NC(=O)c3ccc(OF)cc3)n2)cc1
2.0,N#Cc1ccc(OCC(=O)NCCC(O)C(F)(F)F)cc1
2.0,O=C1COc2ccc(NC(=S)NCCCc3ccccc3)cc21
2.0,CN(C)c1ccc(/C=N/NC(=O)C(=O)Nc2ccc(Cl)cc2Cl)cc1
2.0,Cc1ccccc1NC(=S)NCCOC(=O)c1ccc(Cl)cc1
3.0,S=C(NN/C=N/c1ccc(-c2ccc(Cl)c(Cl)c2)cc1)Nc1ccccc1
2.0,Cc1ccc2ccc(C(=O)NCC(=O)NC(C)(C)C)cc2c1
2.0,O=C(/C=C/c1ccccc1)Nc1nnc(Nc2ccc(Cl)cc2)s1
3.0,O=CNC(=S)NCCNCCc1ccc2c(c1)OCO2
2.0,CCOc1ccc(C(=O)NC(C)C(=O)Nc2cccc(F)c2)cc1
2.0,O=C(/C=C/c1ccc(Br)cc1)NC(=S)NCc1cccc(F)c1
2.0,COc1ccc(CNC(=O)N/N=C/c2ccc(C)cc2OC)cc1
2.0,O=C(NC(=S)Nc1ccc(Cl)cc1F)c1cccc(Br)c1
2.0,Cc1ccccc1NC(=O)COC(=O)c1ccc([N+](=O)[O-])cc1O
2.0,COc1ccccc1C(=O)NCCC[NH+](C)C
2.0,O=C(O)/N=C/c1ccc(CO)cc1
2.0,CCC/C(=C/C(=O)NC1CCC(C)CC1)C(=O)O
2.0,COc1ccc(NC(=O)COC(=O)COc2ccc(OC)cc2O)cc1
2.0,O=C(Nc1ccc(OCc2ccccc2)cc1)C(O)c1ccccc1
2.0,CC(=O)Nc1ccc(C(=O)OCC(=O)CCC[NH+](C)C)cc1
3.0,Cc1ccc(C(=O)NNC(=O)C(=O)Nc2ccc(Br)cc2)cc1
2.0,Cc1occc1/C=C/C(=O)OCC(=O)NNC(=O)c1ccc(Br)cc1
2.0,CC(C)Oc1ccc(S(=O)(=O)NCO)cc1
3.0,COc1ccc(NC(=S)N[NH2+]/N=C/c2ccco2)cc1
2.0,Fc1cccc(NC(=S)NCc2cnoc2)c1
3.0,O=C(Nc1ccccc1)Nc1ccc(COc2cccc(O)c2)cc1
1.0,Cc1ccc(OCC(C)C(O)CCc2ccccc2)c(C)c1
1.0,C=CCn1c(/C=N/NC(=O)c2cccc(Cl)c2)nc2cc(OC(F)F)ccc21
2.0,CCCc1nc2c(=O)n3nc(-c4ccc(C(C)C)cc4)nc3[nH]c2[nH]1
1.0,Oc1ccc(-c2ncc3c(n2)[S-]C2=C3CCCC2)cc1
1.0,COc1ccc(-n2cc(CCc3ccco3)c(N)nc2=O)cc1
2.0,CCNC(=O)c1cc(NC(=O)CC2=C[S-]C=C2)cc(Cl)c1CC
2.0,COc1ccc(NC(=O)CNC(=O)c2ccccc2C#N)cc1
2.0,Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3Cl)o2)cc1O
2.0,CCCOc1cccc(/C=C/C(=O)NNC(=O)c2ccccc2F)c1
2.0,COc1ccc(NC(=O)CCC(=O)NC(C)C)cc1
1.0,CCCCC(=O)Nc1cc(C)c(OCC)c(Br)c1
2.0,COC(=O)CNC(=S)NC(=O)c1ccc(C)cc1
1.0,CCN1CCc2nc(NC(=O)COc3ccccc3C)sc2C1
2.0,C=CCCCNC(=O)CCC(=O)Nc1ccccc1OC
2.0,O=C(COC(=O)CCS(=O)(=O)Nc1ccccc1)Nc1cccc(Cl)c1
3.0,COc1cccc(/C=N/NC(=O)C(C)NC(=O)c2ccccc2O)c1
1.0,CCOC(=O)c1cccc(OCC(=O)Nc2ccc(Cl)cc2Cl)c1
2.0,O=C(Nc1ccc(NC(=O)C2CC2)cc1)c1ccc(Br)cc1
1.0,CCOc1ccc(C(=O)Nc2ccc(-c3ccccc3)cc2)cc1
1.0,CCC1OC2CCC(O)CC2O1
1.0,O=C(N/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Cl)cc1Cl
1.0,Cc1cccc(CCNC(=O)CSc2cc3ccccc3nn2)c1
2.0,CC(C)c1ccc(/C=C/C(=O)NNC(=O)COc2ccc(F)cc2)cc1
2.0,C/C(=N\NC(=O)c1ccc(C)cc1C)C(=O)Nc1ccccc1
2.0,O=C(Nc1ccc(Oc2ccc(Cl)cc2)cc1)Nc1ccccc1Cl
2.0,COc1ccc(C(=O)Nc2ccc(C(=O)Nc3nncs3)cc2)cc1
2.0,CCc1ccc(C(=O)Nc2cc(O)c(OC)c(OC)c2)cc1
2.0,COc1ccccc1OCC(=O)NNc1ccc(C)cc1
3.0,CNc1nnc(NC(=O)C(=O)Nc2ccccc2F)s1
3.0,C=CCOc1ccc(/C=C/C(=O)NNC(=S)NCC)cc1
2.0,O=C(CCNC(=O)c1ccccc1)Nc1ccc(Br)cc1
3.0,CCCCCNC(=S)NC(=S)Nc1ccc(Cl)cc1
1.0,N#Cc1ccc(C(=O)NCCC(=O)CCOc2ccc(F)cc2F)cc1
2.0,COc1cccc(NC(=O)CNC(=O)CCOc2cccc(Cl)c2)c1
3.0,CC(=O)c1ccc(NC(=[SH+])N/N=C/c2c[nH]c3ccccc23)cc1
2.0,O=C(CONCCOc1ccc(Cl)cc1Br)NC1C23C=CC4[C@@H]2[C@@]413
2.0,OCC(O)c1cccc(Oc2ccc(Cl)cc2)c1
3.0,CC(O)NCC(Br)OC(=O)O
1.0,O=C(CCCOc1ccc(Cl)cc1Br)N/N=C/c1ccc(F)cc1Cl
2.0,O=C(N/N=C/CCO)c1ccccc1
2.0,O=C(COc1ccc(Cl)c(Cl)c1)NC(=S)Nc1ccccc1
2.0,O=C(COc1ccc(Br)cc1)NC(=O)Nc1ccc(OC(F)F)cc1
1.0,COC(=O)c1ccc(CS(=O)(=O)NC(=O)Cc2nc3ccccc3s2)cc1
2.0,Cc1ccc(CCCC(O)NCc2cccc(C(F)(F)F)c2)cc1
2.0,Cc1ccc(NC(=O)CCC(=O)Nc2ccc(Br)cc2)c(C)c1
3.0,COc1ccc(-c2cc(-c3ccc(NC(=O)C[NH2+])cc3)c[nH]2)cc1
3.0,COc1ccc(/C=N/NC(=S)NC2CCCc3ccccc32)cc1O
2.0,O=C(O)c1ccc(C(=O)Nc2ccccc2)cc1
2.0,O=C(COc1ccccc1)NNCc1ccccc1
2.0,Cc1nc(-c2ccccc2)sc1NC(=O)COC(=O)NC(C)C(C)C
2.0,O=C(COCC(=O)Nc1cccc(Cl)c1)Nc1ccc([N+](=O)[O-])cc1
3.0,Cc1ccc(C(=O)NNC(=O)c2ccc(Nc3ccccc3)o2)o1
2.0,Cc1cc(C)c(NC(=O)COC(=O)Nc2ccccc2Br)c(C)c1
2.0,C=CCCC(O)C(C)c1ccc2c(C(=O)OC)c(O)ccc2c1
2.0,[NH2+]c1ccc(-c2nnc(NC/N=C/c3ccc(Br)cc3)o2)cc1
2.0,COc1ccc(NC(=O)CCC(=O)Nc2ccc(F)cc2Cl)c(OC)c1
2.0,COc1ccc(OCC(=O)NC(=S)Nc2ccccc2C)cc1
2.0,O=C(CC(=O)Nc1ccc2c(c1)N=C(F)[S-]2)Nc1cccc(F)c1
2.0,COc1ccc(O)c(N/N=C/c2ccccc2)c1
2.0,CCOc1cc(OC)c(/C=C/C(=O)Nc2ccccc2O)cc1Br
3.0,O=C(NCCOc1ccccc1)NC(=O)Nc1ccccc1
2.0,COc1ccc(NC(=[SH+])NC(=O)c2ccc3ncoc3c2)cc1
3.0,O=C(O)NCC(=O)NCCOc1ccccc1
2.0,CCCCCC(=O)NNC(=O)/C=C/c1ccc(OC)cc1Br
2.0,CC1(C)CCC(CNC(=[SH+])Nc2cccc(F)c2)CC1
2.0,COc1cccc(NC(=O)CC2[S-]c3ccccc3NC2=O)c1
2.0,COc1ccc(/C=N/NC(=O)CNc2ccccc2)cc1
2.0,CCCNC(=O)CCCC(=O)Nc1ccc(CC)cc1
2.0,Cc1ccc2c(c1)N=C(O)C(c1ccccc1)N2
2.0,O=C(CCc1cc2cc(Cl)ccc2[nH]c1=O)Nc1ccccc1Cl
2.0,COc1ccc(NC(=O)NC(=O)COc2ccc(C)cc2)cc1
1.0,O=C(/C=C/c1ccccc1)NC(=O)CSCc1ccccc1Cl
3.0,Cc1cccc(C)c1NC(=S)NC(O)COc1ccccc1Br
2.0,O=C(Cc1cccc(F)c1)NCC(=O)Nc1cccc(Br)c1
1.0,COc1cccc(/C=N/NC(=O)/C=C/c2ccc(Br)cc2)c1
2.0,CCCCCC(=O)OCC(=O)NC(=O)Nc1cc(Cl)cc(Cl)c1
1.0,O=C(COc1ccc(Br)cc1)Nc1nnc(SCc2ccccc2)s1
2.0,COc1ccccc1OCC(=O)NCCC(=O)Nc1ccc(C#N)cc1
2.0,COc1ccc(NC(=O)C(=O)N/N=C/c2ccc(Br)cc2)cc1
2.0,Cc1ccccc1NC(=O)N/N=C/c1ccccc1Cl
3.0,O=C(CNC(=O)[NH+]c1ccccc1Br)Nc1ccccc1Cl
2.0,CC(C)CCC(=O)NNC(=O)COc1ccc(Br)cc1
2.0,COCCNC(=O)CCC(=O)Nc1ccc(Br)cc1
3.0,CCCCCNC(=S)NCc1n[nH]c2ccccc12
2.0,COC(=O)c1ccc2cc(NC(=S)Nc3ccc(Cl)c([N+](=O)[O-])c3)ccc2c1
1.0,Cc1nc(S(=O)(=O)NCc2ccc([N+](=O)[O-])cc2)cs1
2.0,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cccc(O)c1
2.0,CC(=O)c1cccc(C(=O)NC(=S)NC2=COc3ccccc3S2)c1
2.0,S=CN[N+]1=NCC(c2ccccc2)N1
2.0,CCCCNC(=O)NCc1nnc(CSc2ccco2)o1
2.0,COc1cc(Br)ccc1C(=O)NCCC(=O)Nc1ccccc1F
3.0,S=C(NCc1ccc(Cl)cc1)NNc1nnon1
2.0,O=C(CNC(=O)c1ccccc1)N/N=C/c1ccccc1
2.0,Cc1ccc(-c2n[nH]c(SCC(=O)O)n2)cc1
2.0,Cc1ccc(NC(=O)SCC(=O)Nc2ccccc2C)cc1
3.0,O=C(CCC(=O)Nc1ccc(F)c(Cl)c1)NC(=S)Nc1ccccc1Cl
2.0,N#Cc1ccc(NC(=[SH+])NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
2.0,Cc1cc(C)cc(NC(=O)CCC(=O)Nc2ccc3ccccc3c2)c1
2.0,O=C(CSc1[nH]c2ccccc2c1Cl)Nc1cccc(F)c1
2.0,Cc1ccccc1NC(=O)c1c(O)c2cc(Cl)ccc2oc1=O
2.0,COc1ccc(C(=O)NNC(=O)c2ccc3ncsc3c2)cc1
1.0,O=C(CCC1CCCO1)N/N=C/c1cc(Cl)ccc1Cl
1.0,O=C(CSc1nc2c(s1)CCCC2)Nc1cccc(Cl)c1
2.0,O=C(C[NH+]1CCN(c2ccccc2)CC1)NC(=O)c1ccc(Cl)c(Cl)c1
2.0,O=C(/C=C/c1ccccc1Cl)NNC(=O)COc1cccc(Cl)c1
1.0,COC(=O)c1ccc(CC(=O)N/N=C/c2ccc(OC)cc2)o1
3.0,CCCCNC(=S)N/N=C/c1ccc([NH2+][N+](=O)[O-])cc1
2.0,Cc1ccc(NC(=S)NCCC(=O)OC(F)(F)F)cc1
1.0,CCCCCCCC(=O)Nc1ccc(OC(F)(F)F)cc1Cl
1.0,CCc1ccccc1NC(=O)COC(=O)COc1ccc(Cl)c(Cl)c1
1.0,COC(=O)c1ccc(C(=O)Nc2cc(Cl)cc(S(C)(=O)=O)c2)cc1
2.0,CNCCNc1ccc([N+](=O)[O-])cc1
1.0,N#Cc1ccc(C(=O)N/N=C/c2ccc(OCc3ccccc3)cc2)cc1
2.0,CCC(C)CNC(=S)N/N=C/c1ccc2c(c1)OCO2
3.0,COc1cccc(/C(O)=C2\C(=O)NC(c3ccccc3)C2c2cccc(O)c2)c1
2.0,CC(=N)/C=C(/OCC(=O)Nc1ccc([N+](=O)[O-])cc1)c1ccccc1
2.0,C[C@H](OC(=O)CNC(=S)N/N=C/c1cccc(F)c1)c1ccccc1
2.0,Cc1ccc(C)c([NH2+]CC(=O)N/N=C/c2ccccc2Cl)c1
3.0,S=C(NCCc1ccccc1)NC(=S)Nc1ccc(Br)cc1
2.0,O=C(CSc1ccccc1O)Nc1ccccc1
2.0,Cc1ccc(C(=O)NC2Sc3ccc(Cl)cc3NC2=O)cc1
3.0,Cc1ccc(C(=O)NNC(=O)CSc2nc3ccccc3[nH]2)cc1
2.0,O=C(Nc1ccc(F)cc1)c1ccc(NC(=O)c2ccccn2)cc1
3.0,[NH3+]C(F)(F)c1ccc2nc(NC(=[SH+])NCc3ccc(Cl)cc3Cl)sc2c1
2.0,CCC(C)c1ccc(NC(=O)COc2ccc(O)cc2Br)cc1
3.0,CCCNC(=O)CNC(=S)NCCc1ccccc1
2.0,O=C(CSc1nnc(C(=O)Nc2ccccc2)s1)NCCc1ccccc1
1.0,O=C(COc1ccccc1F)Nc1ccc(-c2ccc(Br)cc2)cc1
2.0,CCNCNC
2.0,O=C(Nc1ccc(C(=O)NC2CCOC2=O)cc1)c1ccccc1
2.0,NC(=O)c1ccccc1C(=O)OCC(=O)Nc1ccc(Cl)cc1
2.0,O=C(COC(=O)Cc1cc(Cl)ccc1O)Nc1ccccc1
2.0,COc1ccc(NC(=O)CCC(=O)NC2CCCCC2)c(OC)c1
2.0,C[NH+]/C(=N\NC(=O)COc1ccccc1)c1ccccc1
2.0,CCCCCC/C=[NH+]/CC(=O)Nc1ccccc1
2.0,O=C(CSc1n[nH]c(=O)s1)Nc1ccc(I)cc1
2.0,CC(C)NC(=O)C(=O)NCc1ccc(-c2ccccc2)cc1
2.0,CC/C=C(\C)NC(=S)NC(=O)c1cccc(C(=O)OC)c1
1.0,O=C(CCCC(=O)Nc1ccc(Cl)cc1)Cc1cccc(Cl)c1
3.0,CCOc1ccc(C(=O)N/N=C/CNC(=O)C(C)O)cc1
2.0,COc1ccc(COc2ccc(NC(=O)c3cn[nH]n3)cc2)cc1
2.0,CCc1ccc(NC(=O)C(O)COc2cccc(Br)c2)cc1
2.0,CCONCCC(=O)O
2.0,COc1ccccc1/C=N/NC(=O)CCC(=O)NC(C)c1ccccc1
1.0,CCOC(=O)c1ccc2c(c1)OCc1cc(O)ccc1-2
2.0,O=C(CCc1ccccc1Cl)NNC(=O)COc1ccccc1C(=O)[O-]
2.0,CCc1ccc(NC(=O)CCC(=O)Nc2cc3ccc(Cl)cc3nc2OC)cc1
2.0,O=C(CC[SH2+]c1ccc(Cl)cc1)NC(=O)Nc1ccccc1
2.0,O=C(Nc1ccc(C(=O)Nc2nncs2)cc1)c1ccccc1
1.0,CCCCNC(=O)/C=C/c1cc(Cl)c(OC)cc1Cl
2.0,S=C(NCCc1ccc(Br)cc1)N/N=C/c1ccco1
2.0,COC(=O)c1ccc(NC(=O)CCC(N)=O)cc1
2.0,COc1cc(OCC(=O)NCC(=O)Nc2ccccc2)ccc1[N+](=O)[O-]
2.0,COc1ccccc1NC(=O)Cc1n[nH]c(-c2ccc(Br)cc2)n1
2.0,COc1ccc(/C=N/NC(=S)Nc2ccc(F)cc2)cc1
3.0,O=C(/C=C/c1cccc(Br)c1)NNC(=S)Nc1c(Cl)cccc1Cl
2.0,O=C(CSc1ccccc1)NC(=S)Nc1cccc(Cl)c1
3.0,O=C(CCNC(=O)c1ccc(O)cc1)N/N=C/c1cc2c(s1)CCC2
1.0,O=C(NC1=NC(Cl)=C(c2ccc([N+](=O)[O-])cc2)[S-]1)c1ccccc1
1.0,O=C(COC(=O)/C=C/c1ccc(-c2ccccc2)cc1)Nc1ccccc1Cl
1.0,O=C(CCCCCOc1cccc(F)c1)Nc1ccccc1F
2.0,COc1ccccc1OCC(=O)N/N=C/c1ccc(NC(C)=O)cc1
3.0,O=C(CSc1nnc2n1CCC2)NNC(=S)NCc1ccccc1
2.0,CCCCC[NH+]1CCC(c2ccc[nH]2)CC1
1.0,O=C(O)COc1cc2c(cc1Br)Oc1ccc(Cl)cc1O2
2.0,CCC/C(=N\NCC(=O)Nc1cccc(C=O)c1)c1ccccc1
1.0,O=C(CCCOc1cccc(Cl)c1)[NH2+]/N=C/c1ccccc1
1.0,O=C(Nc1ccc(Cl)cc1)c1ccc2c(=O)c3ccccc3oc2c1
1.0,Cc1ccc(-c2ncc(N/N=C/c3ccc(Cl)cc3)s2)cc1
2.0,CCOc1ccc(/C=C/C(=O)NC(=O)Nc2ccc(OC)cc2)cc1
2.0,Cc1ccccc1NC(=O)Cn1nnc(-c2cccc(O)c2)n1
2.0,O=C(CCNC(=O)C1=CC=C2C=CCC=C2C1)Nc1ccc(F)cc1
1.0,COc1ccc(C(=O)OC(C)C(=O)Nc2ccc(Cl)cc2Cl)cc1Cl
2.0,COC(=O)CCNCc1cc2ccccc2[nH]1
1.0,CCCCCCc1ccc(=O)[nH]n1
2.0,CCOc1cc(OC)ccc1NC(=O)NC(=O)CSc1ccc(C)cc1
3.0,O=C(O)C(CNCO)Cc1ccccc1
3.0,COc1ccc(NC(=S)Nc2c[nH]c3ccccc23)cc1OC
2.0,Cc1ccc(-c2cc(O)cc(ON)c2)cc1
